"Timestamp","Full Name ","College Email ","Personal Email id ","Current Year of study","Course","Branch","Passout Year ","HSM (Humanities & Management) subjects you have taken (if any)  ","PEC (Program Elective) subjects you have taken (if any)","MDM (Multidisciplinary Minor) courses you have taken (if any)","CC / LLC (Co-curricular) courses you have taken (if any)","Skills (Select upto 8)","Interests (Select top 3)","No of Projects Built","Project Details (Eg. Project 1. ToDo List App- React, Node.js, JS)","Anything you want to share ? (Carrer goals, Achievements)",""
"2026/04/21 03:57:58 AM GMT+5:30","Tanish Joshi","tanish.joshi25417@spit.ac.in","tanishjoshi7803@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Sociology","Cloud Computing","NA","Theatre","IOT;C;Java;MongoDB;DevOps;Cybersecurity;App / Web development;SQL","AI/ML;CyberSecurity;Web Development;DevOps","1-3","Project 1: Resume screening assistant - Django, PostgreSQL | Project 2: Campus navigation app - Python, Flask, SQLite","Planning to explore cybersecurity competitions this year.","NA"
"2026/04/09 07:39:35 AM GMT+5:30","Sana Kulkarni","sana.kulkarni23829@spit.ac.in","sanakulkarni1855@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","NA","Cloud Computing","UI/UX","Sports","Python;Java;Deep learning;App / Web development;MongoDB;DevOps;React;C;IOT","App development;AI/ML;Blockchain;Data Science;Competitive Programming","3-8","Project 1: Smart attendance tracker - Python, Flask, SQLite | Project 2: Hostel issue tracker - Spring Boot, MySQL","Trying to balance academics, projects, and hackathons better.","Project planning"
"2026/04/12 07:43:39 PM GMT+5:30","Yash Patil","yash.patil23684@spit.ac.in","yashpatil1946@proton.me","3rd year","B.Tech","Computer Engineering","2027","Sociology","Data Analytics","NA","AOL","React;Deep learning;Python;DevOps;Java","AI/ML;Competitive Programming;UI/UX design;CyberSecurity","3-8","Project 1: Hostel issue tracker - Next.js, Express | Project 2: Threat detection prototype - React Native, Firebase | Project 3: Threat detection prototype - Next.js, Express","Focused on building impactful AI projects and research exposure.","System design"
"2026/04/19 06:37:22 AM GMT+5:30","Ananya Patil","ananya.patil24849@spit.ac.in","ananyapatil8982@outlook.com","2nd year","B.Tech","Computer Engineering","2028","N/A","NA","UI/UX","-","Cybersecurity;C;SQL;Java;Machine Learning;MongoDB","Web Development;Competitive Programming;UI/UX design;AI/ML","3-8","Project 1: Smart attendance tracker - React Native, Firebase | Project 2: Canteen preorder system - React, Node.js, MongoDB | Project 3: Library recommender - Spring Boot, MySQL | Project 4: Resume screening assistant - React, Node.js, MongoDB","Aiming for strong backend and system design skills.","System design"
"2026/04/08 03:53:34 PM GMT+5:30","Rohit Patil","rohit.patil25294@spit.ac.in","rohitpatil6708@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","Software Testing","IOT","Abhyudaya Mentoring","MongoDB;C++;App / Web development;DevOps;Machine Learning;Java","UI/UX design;App development;Competitive Programming;CyberSecurity;Data Science","8-15","Project 1: Doubt solving forum - Next.js, Express | Project 2: Exam prep planner - React, Node.js, MongoDB | Project 3: Smart attendance tracker - Python, Flask, SQLite | Project 4: Student engagement dashboard - Next.js, Express | Project 5: Library recommender - Django, PostgreSQL | Project 6: Hostel issue tracker - Django, PostgreSQL","Preparing for product-based company placements.","Machine Learning"
"2026/04/11 05:11:53 AM GMT+5:30","Ananya Patil","ananya.patil25829@spit.ac.in","ananyapatil6878@gmail.com","1st year","B.Tech","Computer Engineering","2029","-","NLP / DL","NA","Yoga","MongoDB;SQL;Python","Data Science;Web Development;App development;CyberSecurity;AI/ML","3-8","Project 1: Library recommender - Django, PostgreSQL | Project 2: Portfolio website - Django, PostgreSQL","Interested in full-stack development and scalable systems.","NA"
"2026/04/20 01:40:02 PM GMT+5:30","Sana Patil","sana.patil22571@spit.ac.in","sanapatil9703@outlook.com","4th year","B.Tech","Computer Engineering","2026","NA","N/A","NA","Fire safety","Java;JavaScript;MongoDB;IOT;Machine Learning;SQL","Data Science;CyberSecurity;DevOps","3-8","Project 1: Doubt solving forum - React Native, Firebase | Project 2: Smart attendance tracker - Django, PostgreSQL | Project 3: Hostel issue tracker - React Native, Firebase | Project 4: Threat detection prototype - Django, PostgreSQL","Want to contribute to open-source and improve DSA consistency.","-"
"2026/04/21 05:26:32 PM GMT+5:30","Tanish Kulkarni","tanish.kulkarni25053@spit.ac.in","tanishkulkarni4408@proton.me","1st year","B.Tech","Computer Engineering","2029","Professional Communication","-","NA","Theatre","React;JavaScript;C;Python;App / Web development;C++;SQL;Machine Learning;IOT","Data Science;DevOps;App development;CyberSecurity;AI/ML","1-3","Project 1: Hostel issue tracker - React Native, Firebase | Project 2: Threat detection prototype - Next.js, Express","Working on communication and leadership along with tech skills.","Project planning"
"2026/04/12 11:17:25 PM GMT+5:30","Rohit Kanase","rohit.kanase25937@spit.ac.in","rohitkanase3338@yahoo.com","1st year","B.Tech","Computer Engineering","2029","NA","N/A","Financial Literacy","Abhyudaya Mentoring","React;Python;MongoDB;Deep learning","Competitive Programming;UI/UX design;AI/ML","8-15","Project 1: Library recommender - Next.js, Express | Project 2: Library recommender - React Native, Firebase | Project 3: Student engagement dashboard - Spring Boot, MySQL | Project 4: Library recommender - Python, Flask, SQLite | Project 5: Doubt solving forum - Spring Boot, MySQL","Looking for mentorship in career direction and project depth.","NA"
"2026/04/08 05:05:40 PM GMT+5:30","Aditya Patil","aditya.patil23783@spit.ac.in","adityapatil114@proton.me","3rd year","B.Tech","Computer Engineering","2027","-","-","Entrepreneurship","NA","C;Machine Learning;Cybersecurity","Web Development;Blockchain;CyberSecurity;UI/UX design","3-8","Project 1: Threat detection prototype - Python, Flask, SQLite | Project 2: Smart attendance tracker - Django, PostgreSQL | Project 3: Library recommender - Next.js, Express","Preparing for product-based company placements.","NA"
"2026/04/14 10:19:05 AM GMT+5:30","Sana Salvi","sana.salvi24274@spit.ac.in","sanasalvi6512@gmail.com","2nd year","B.Tech","Computer Engineering","2028","Economics","Artificial Intelligence","NA","N/A","Machine Learning;SQL;C;App / Web development;DevOps;Java","Competitive Programming;DevOps;UI/UX design","1-3","Project 1: Resume screening assistant - React, Node.js, MongoDB | Project 2: Threat detection prototype - React, Node.js, MongoDB","Focused on building impactful AI projects and research exposure.","Career guidance"
"2026/04/13 12:12:02 AM GMT+5:30","Tanish Gupta","tanish.gupta23674@spit.ac.in","tanishgupta549@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","Psychology","-","Entrepreneurship","NA","IOT;MongoDB;App / Web development;Machine Learning;React;Cybersecurity;Java","App development;UI/UX design;Web Development;DevOps;Data Science","1-3","Project 1: Campus navigation app - Python, Flask, SQLite","Interested in full-stack development and scalable systems.","Interview prep"
"2026/04/15 08:34:10 PM GMT+5:30","Kunal Pawar","kunal.pawar25234@spit.ac.in","kunalpawar5839@proton.me","1st year","B.Tech","Computer Science and Engineering","2029","Sociology","Software Testing","NA","NA","DevOps;Cybersecurity;App / Web development;Java;MongoDB;React","App development;Blockchain;Web Development;AI/ML","3-8","Project 1: Portfolio website - Python, Flask, SQLite | Project 2: Campus navigation app - Spring Boot, MySQL | Project 3: Campus navigation app - Spring Boot, MySQL","Preparing for product-based company placements.","NA"
"2026/04/05 04:11:20 PM GMT+5:30","Suraj Mishra","suraj.mishra25804@spit.ac.in","surajmishra5325@proton.me","1st year","B.Tech","Computer Engineering","2029","Ethics","-","Banking Technology","Design Thinking","Java;JavaScript;Cybersecurity;DevOps","AI/ML;App development;Competitive Programming;Data Science","1-3","Project 1: Hostel issue tracker - Python, Flask, SQLite | Project 2: Student engagement dashboard - React, Node.js, MongoDB","Working on communication and leadership along with tech skills.","Machine Learning"
"2026/04/20 10:17:17 AM GMT+5:30","Ishita Rathod","ishita.rathod25007@spit.ac.in","ishitarathod6493@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Economics","Cloud Computing","Entrepreneurship","Design Thinking","DevOps;Python;SQL;React;Java;MongoDB;App / Web development","Competitive Programming;Data Science;AI/ML;Blockchain","1-3","Project 1: Hostel issue tracker - Python, Flask, SQLite | Project 2: Campus navigation app - Django, PostgreSQL","Focused on building impactful AI projects and research exposure.","-"
"2026/04/15 07:20:32 AM GMT+5:30","Krish Mehta","krish.mehta25817@spit.ac.in","krishmehta4783@gmail.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","Software Testing","IOT","Abhyudaya Mentoring","SQL;Deep learning;IOT","DevOps;Blockchain;CyberSecurity;Web Development;AI/ML","3-8","Project 1: Threat detection prototype - Django, PostgreSQL | Project 2: Community event app - React, Node.js, MongoDB | Project 3: Campus navigation app - Spring Boot, MySQL | Project 4: Community event app - Next.js, Express","-","Data analytics"
"2026/04/11 03:43:33 PM GMT+5:30","Pranav Deshpande","pranav.deshpande23109@spit.ac.in","pranavdeshpande182@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","Sociology","Data Analytics","NA","NA","Cybersecurity;App / Web development;Deep learning;Machine Learning;Java;React","Competitive Programming;App development;AI/ML","8-15","Project 1: Campus navigation app - React, Node.js, MongoDB | Project 2: Library recommender - Spring Boot, MySQL | Project 3: Portfolio website - Python, Flask, SQLite | Project 4: Portfolio website - React Native, Firebase | Project 5: Exam prep planner - Django, PostgreSQL","Trying to balance academics, projects, and hackathons better.","System design"
"2026/04/21 07:27:44 PM GMT+5:30","Ananya Shah","ananya.shah23870@spit.ac.in","ananyashah5630@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Sociology","NA","-","Abhyudaya Mentoring","Cybersecurity;MongoDB;App / Web development;Java","DevOps;Blockchain;Web Development","3-8","Project 1: Resume screening assistant - Spring Boot, MySQL | Project 2: Student engagement dashboard - Django, PostgreSQL | Project 3: Hostel issue tracker - React Native, Firebase | Project 4: Smart attendance tracker - Next.js, Express","Focused on building impactful AI projects and research exposure.","System design"
"2026/04/18 04:24:58 AM GMT+5:30","Krish Mehta","krish.mehta23117@spit.ac.in","krishmehta4308@proton.me","3rd year","B.Tech","Computer Engineering","2027","N/A","Data Analytics","N/A","Design Thinking","Cybersecurity;JavaScript;Deep learning;DevOps;C++;Java;React;C","CyberSecurity;App development;Competitive Programming","3-8","Project 1: Library recommender - Spring Boot, MySQL | Project 2: Threat detection prototype - React Native, Firebase | Project 3: Hostel issue tracker - Django, PostgreSQL","Want to contribute to open-source and improve DSA consistency.","-"
"2026/04/08 06:43:43 PM GMT+5:30","Riya Iyer","riya.iyer24171@spit.ac.in","riyaiyer8032@yahoo.com","2nd year","B.Tech","Computer Science and Engineering","2028","N/A","N/A","UI/UX","Theatre","Machine Learning;App / Web development;SQL;MongoDB;DevOps;Cybersecurity;Deep learning","AI/ML;App development;CyberSecurity;Web Development","3-8","Project 1: Canteen preorder system - React, Node.js, MongoDB | Project 2: Canteen preorder system - Spring Boot, MySQL","Looking for mentorship in career direction and project depth.","Career guidance"
"2026/04/18 12:45:47 PM GMT+5:30","Bhumi Nair","bhumi.nair23275@spit.ac.in","bhuminair8908@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","Psychology","Cyber Security","-","Theatre","SQL;JavaScript;React","Competitive Programming;App development;DevOps","3-8","Project 1: Exam prep planner - Next.js, Express | Project 2: Resume screening assistant - Next.js, Express","Working on communication and leadership along with tech skills.","NA"
"2026/04/13 05:32:30 AM GMT+5:30","Bhumi Salvi","bhumi.salvi23546@spit.ac.in","bhumisalvi4615@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","-","Cloud Computing","Financial Literacy","N/A","JavaScript;App / Web development;Java","AI/ML;Data Science;App development;UI/UX design;Blockchain","3-8","Project 1: Community event app - React Native, Firebase | Project 2: Student engagement dashboard - Spring Boot, MySQL","Interested in full-stack development and scalable systems.","Interview prep"
"2026/04/16 09:52:45 AM GMT+5:30","Mihika Kadam","mihika.kadam25768@spit.ac.in","mihikakadam4568@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","NA","N/A","Fire safety","Machine Learning;MongoDB;Python;Cybersecurity;DevOps;SQL;JavaScript;Java;App / Web development","Blockchain;AI/ML;CyberSecurity;Data Science","3-8","Project 1: Community event app - React, Node.js, MongoDB | Project 2: Smart attendance tracker - React, Node.js, MongoDB | Project 3: Community event app - React Native, Firebase","NA","Career guidance"
"2026/04/21 06:19:30 AM GMT+5:30","Ishita Rathod","ishita.rathod22163@spit.ac.in","ishitarathod4499@gmail.com","4th year","B.Tech","Computer Engineering","2026","N/A","Software Testing","-","Sports","Python;MongoDB;App / Web development;C++;DevOps;C;IOT;SQL;Machine Learning","Data Science;Competitive Programming;Web Development","8-15","Project 1: Library recommender - Python, Flask, SQLite | Project 2: Campus navigation app - React Native, Firebase | Project 3: Library recommender - Spring Boot, MySQL | Project 4: Student engagement dashboard - React, Node.js, MongoDB","Focused on building impactful AI projects and research exposure.","N/A"
"2026/04/20 04:32:12 AM GMT+5:30","Ishita Rane","ishita.rane23071@spit.ac.in","ishitarane8701@gmail.com","3rd year","B.Tech","Computer Engineering","2027","N/A","-","Banking Technology","NA","C++;Java;IOT","DevOps;UI/UX design;Data Science;AI/ML;App development","3-8","Project 1: Canteen preorder system - Next.js, Express | Project 2: Campus navigation app - Spring Boot, MySQL","Looking for mentorship in career direction and project depth.","Web Development"
"2026/04/14 09:12:41 PM GMT+5:30","Neha Kulkarni","neha.kulkarni23531@spit.ac.in","nehakulkarni9953@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","Ethics","NA","Banking Technology","AOL","Deep learning;C++;Machine Learning;C;React;IOT;Java;Python","DevOps;UI/UX design;CyberSecurity;Competitive Programming;App development","3-8","Project 1: Campus navigation app - React, Node.js, MongoDB | Project 2: Resume screening assistant - React, Node.js, MongoDB | Project 3: Smart attendance tracker - Python, Flask, SQLite","NA","Interview prep"
"2026/04/12 02:38:12 AM GMT+5:30","Mihika Jadhav","mihika.jadhav24656@spit.ac.in","mihikajadhav8801@outlook.com","2nd year","B.Tech","Computer Engineering","2028","-","Artificial Intelligence","Banking Technology","Abhyudaya Mentoring","IOT;App / Web development;Cybersecurity;DevOps;C++;JavaScript;MongoDB;React;Deep learning","Data Science;App development;Blockchain","1-3","Project 1: Student engagement dashboard - Django, PostgreSQL","-","-"
"2026/04/14 09:37:46 AM GMT+5:30","Vedant Kadam","vedant.kadam25530@spit.ac.in","vedantkadam4257@outlook.com","1st year","B.Tech","Computer Engineering","2029","Sociology","NA","N/A","Sports","DevOps;Deep learning;App / Web development;C++;SQL","Blockchain;UI/UX design;Web Development;Data Science","1-3","Project 1: Portfolio website - Spring Boot, MySQL","Planning to explore cybersecurity competitions this year.","-"
"2026/04/09 05:15:08 PM GMT+5:30","Vivaan Pawar","vivaan.pawar25373@spit.ac.in","vivaanpawar6284@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Psychology","Software Testing","NA","Abhyudaya Mentoring","JavaScript;C++;Deep learning;React;Cybersecurity","Web Development;AI/ML;App development;CyberSecurity;Blockchain","1-3","Project 1: Campus navigation app - React Native, Firebase | Project 2: Canteen preorder system - Python, Flask, SQLite","N/A","Data analytics"
